15,simple,ABA004,"SAL ROJA 20 KILOGRAMO",1,0,visible,"Es una mezcla de agua marina con el alaea, una arcilla volcánica de la isla de Molokai. Esta mezcla se purifica, y se deja evaporar lentamente en pequeños estanques. Los cristales que se desarrollan así­, contienen una alta proporción de hierro, y más de 80 minerales distintos.\n\n<b>Todos los precios de los productos incluyen impuestos de ley</b>","Es una mezcla de agua marina con el alaea, una arcilla volcánica de la isla de Molokai. Esta mezcla se purifica, y se deja evaporar lentamente en pequeños estanques. Los cristales que se desarrollan así­, contienen una alta proporción de hierro, y más de 80 minerales distintos.",,,taxable,,1,10,,0,1,20,,,,0,,,"141,49",Víveres,,,http://localhost/wordpress/wp-content/uploads/2024/07/SAL-RoJA-20-KILOGRAMOS.png,,,,,,,,,0,Peso,"250gr, 500gr, 1kg",1,0
822,simple,ACG086,"MARSHMALLOWS MIXTO 270GR",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,
823,simple,ACG087,"CHOCOLATE S/AZUCAR 30GR UND",1,0,visible,"Es una opción segura que ofrece diversas propiedades como: menor valor calórico","Es una opción segura que ofrece diversas propiedades como: menor valor calórico",,,taxable,,1,,,0,1,,,,,1,,,"40,68",Repostería,,,,,,,,,,,,0,,,,
824,simple,ACG091,"TOSTONES TOM 80GR UND",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,
825,simple,ACG092,"CHOCOLATE C/STEVIA TORRAS 125GR",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,
826,simple,AHP001,"PAPEL HIGIENICO BLOOM 500H",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,
827,simple,AHP002,"PAPEL HIGIENICO ELITE COLOR 200H",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,
828,simple,AHP003,"PAPEL HIGIENICO ELITE GOLD 225H",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,
829,simple,AHP004,"PAPEL HIGIENICO SUTIL 260H",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,
830,simple,AHP005,"PAPEL HIGIENICO SUTIL 400H",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,
831,simple,AHP007,"SERVILLETA ELITE GOLD 200UND",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,
832,simple,AHP008,"SERVILLETA ELITE ULTRA 225UND",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,
833,simple,AHP009,"SERVILLETA GARDENIA 50UND",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,
834,simple,AHP012,"TOALLIN ABSORBENTE SUTIL BLANCO",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,
835,simple,AL001,"DETERGENTE SOFT LAVANDA 500GR",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,
836,simple,AL002,"JABON PURO PARA LAVAR 200GR",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,
837,simple,AL003,"DETERGENTE FLORAL 400GRS",1,0,visible,"Es un producto que permite eliminar las bacterias, los virus o los microorganismos.","Es un producto que permite eliminar las bacterias, los virus o los microorganismos.",,,taxable,,1,,,0,1,,,,,1,,,"75,86",Víveres,,,,,,,,,,,,0,,,,
838,simple,AL004,"DETERGENTE FLORAL 900GR",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,
839,simple,AL005,"SUAVIZANTE LAS LLAVES BEBE 530CC",1,0,visible,"Suavizante Las Llaves con formula suave y fresca ideal para el cuidado de la ropa al momento de lavarla, dejando una fragancia deliciosa a bebé","Suavizante Las Llaves con formula suave y fresca ideal para el cuidado de la ropa al momento de lavarla, dejando una fragancia deliciosa a bebé",,,taxable,,1,,,0,1,,,,,1,,,"112,88",Víveres,,,,,,,,,,,,0,,,,
840,simple,AL006,"LAVAPLATOS LIQ LAS LLAVES 500CC",1,0,visible,"El lavaplatos líquido ideal para el uso diario que corta la grasa, elimina el 99.9% de las bacterias y, además, cuida de tus manos porque contiene vitamina E y calcio.","El lavaplatos líquido ideal para el uso diario que corta la grasa, elimina el 99.9% de las bacterias y, además, cuida de tus manos porque contiene vitamina E y calcio.",,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,
841,simple,AL007,"JABON MULTIUSO CREMA 250GR",1,0,visible,"Es una panela de jabon de aseo personal o de limpieza del hogar.","Es una panela de jabon de aseo personal o de limpieza del hogar.",,,taxable,,1,,,0,1,,,,,1,,,"87,96",Víveres,,,,,,,,,,,,0,,,,
842,simple,AL008,"JABON MULTIUSO CREMA 500GR",1,0,visible,"Es una panela de jabon de aseo personal o de limpieza del hogar.","Es una panela de jabon de aseo personal o de limpieza del hogar.",,,taxable,,1,,,0,1,,,,,1,,,"162,72",Víveres,,,,,,,,,,,,0,,,,
843,simple,AL009,"DESINFECTANTE MAREA CRISTALINA 1LT",1,0,visible,"Es un producto que permite eliminar las bacterias, los virus o los microorganismos.","Es un producto que permite eliminar las bacterias, los virus o los microorganismos.",,,taxable,,1,,,0,1,,,,,1,,,"135,6",Víveres,,,,,,,,,,,,0,,,,
844,simple,AL010,"DESINFECTANTE BOSQUE SERENO 1LT",1,0,visible,"Es un producto que permite eliminar las bacterias, los virus o los microorganismos.","Es un producto que permite eliminar las bacterias, los virus o los microorganismos.",,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,
845,simple,AL011,"DESINFECTANTE BRISA TROPICAL 1LT",1,0,visible,"Es un producto que permite eliminar las bacterias, los virus o los microorganismos.","Es un producto que permite eliminar las bacterias, los virus o los microorganismos.",,,taxable,,1,,,0,1,,,,,1,,,"135,6",Víveres,,,,,,,,,,,,0,,,,
846,simple,AL012,"JABON LAS LLAVES BEBE 160GR",1,0,visible,"Es una panela de jabon de aseo personal o de limpieza del hogar.","Es una panela de jabon de aseo personal o de limpieza del hogar.",,,taxable,,1,,,0,1,,,,,1,,,"40,31",Víveres,,,,,,,,,,,,0,,,,
847,simple,AL013,"JABON LAS LLAVES FLORAL 200GR",1,0,visible,"Es una panela de jabon de aseo personal o de limpieza del hogar.","Es una panela de jabon de aseo personal o de limpieza del hogar.",,,taxable,,1,,,0,1,,,,,1,,,"40,31",Víveres,,,,,,,,,,,,0,,,,
848,simple,AL014,"DETERGENTE MULTICLEAN 400GRS",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,
849,simple,AL015,"DETERGENTE MULTICLEAN 900GRS",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,
850,simple,AL016,"DETERGENTE ARIEL 750RS",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,
851,simple,AL017,"SUAVIZANTE DOWNY FLORAL 700CC",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,
852,simple,AMG001,"ACEITE DE OLIVA E/V ANTICO 750ML",1,0,visible,"El aceite de oliva extra virgen es una de las estrellas de la llamada dieta mediterránea, considerada por muchos expertos la forma más saludable de alimentarse para la longevidad.","El aceite de oliva extra virgen es una de las estrellas de la llamada dieta mediterránea, considerada por muchos expertos la forma más saludable de alimentarse para la longevidad.",,,taxable,,1,,,0,1,,,,,1,,,,Aceites,,,,,,,,,,,,0,,,,
853,simple,AMG002,"ACEITE DE OLIVA OLIOARTE 500ML",1,0,visible,"El aceite de oliva extra virgen es una de las estrellas de la llamada dieta mediterránea, considerada por muchos expertos la forma más saludable de alimentarse para la longevidad.","El aceite de oliva extra virgen es una de las estrellas de la llamada dieta mediterránea, considerada por muchos expertos la forma más saludable de alimentarse para la longevidad.",,,taxable,,1,,,0,1,,,,,1,,,"393,25",Aceites,,,,,,,,,,,,0,,,,
854,simple,AMG003,"ACEITE DE OLIVA OLIOARTE 1LT",1,0,visible,"El aceite de oliva extra virgen es una de las estrellas de la llamada dieta mediterránea, considerada por muchos expertos la forma más saludable de alimentarse para la longevidad.","El aceite de oliva extra virgen es una de las estrellas de la llamada dieta mediterránea, considerada por muchos expertos la forma más saludable de alimentarse para la longevidad.",,,taxable,,1,,,0,1,,,,,1,,,"702,58",Aceites,,,,,,,,,,,,0,,,,
855,simple,AMG004,"ACEITE DE COCO EL NEGRITO 150ML",1,0,visible,"Producto artesanal prensado en frío, permite diversas preparaciones saludables, conservando las propiedades del coco.","Producto artesanal prensado en frío, permite diversas preparaciones saludables, conservando las propiedades del coco.",,,taxable,,1,,,0,1,,,,,1,,,"154,66",Aceites,,,,,,,,,,,,0,,,,
856,simple,AMG006,"ACEITE DE GIRASOL 80% OLIVA 20% ANDALUZ OLIVA LT",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Aceites,,,,,,,,,,,,0,,,,
857,simple,AMG007,"ACEITE DE GIRASOL 85% OLIVA 15% PERCA OLIVA LT",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Aceites,,,,,,,,,,,,0,,,,
858,simple,AMG008,"ACEITE DE OLIVA E/V HOME 1LT",1,0,visible,"El aceite de oliva extra virgen olive Home, origen Siria, es el aceite natural extraído de las aceitunas, el fruto del olivo. Alrededor del 14% del aceite es grasa saturada, mientras que el 11% es poliinsaturada, como los ácidos grasos omega-6 y omega-3. Además de sus beneficiosos ácidos grasos, contiene modestas cantidades de vitaminas E y K.Está cargado de potentes antioxidantes.","El aceite de oliva extra virgen olive Home, origen Siria, es el aceite natural extraído de las aceitunas, el fruto del olivo. Alrededor del 14% del aceite es grasa saturada, mientras que el 11% es poliinsaturada, como los ácidos grasos omega-6 y omega-3. Además de sus beneficiosos ácidos grasos, contiene modestas cantidades de vitaminas E y K.Está cargado de potentes antioxidantes.",,,taxable,,1,,,0,1,,,,,1,,,,Aceites,,,,,,,,,,,,0,,,,
859,simple,AMG009,"ACEITE DE OLIVA E/V CAMPOS DE SANAA 750ML",1,0,visible,"El aceite de oliva campos de sanaa origen España, es el aceite natural extraído de las aceitunas, el fruto del olivo. Alrededor del 14% del aceite es grasa saturada, mientras que el 11% es poliinsaturada, como los ácidos grasos omega-6 y omega-3. Además de sus beneficiosos ácidos grasos, contiene modestas cantidades de vitaminas E y K.Está cargado de potentes antioxidantes.","El aceite de oliva campos de sanaa origen España, es el aceite natural extraído de las aceitunas, el fruto del olivo. Alrededor del 14% del aceite es grasa saturada, mientras que el 11% es poliinsaturada, como los ácidos grasos omega-6 y omega-3. Además de sus beneficiosos ácidos grasos, contiene modestas cantidades de vitaminas E y K.Está cargado de potentes antioxidantes.",,,taxable,,1,,,0,1,,,,,1,,,,Aceites,,,,,,,,,,,,0,,,,
860,simple,AMG010,"ACEITE DE OLIVA E/V EL GALLO LATA VERDE 500ML",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Aceites,,,,,,,,,,,,0,,,,
861,simple,AMG011,"ACEITE DE OLIVA E/V EL GALLO BOTELLA 500ML",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Aceites,,,,,,,,,,,,0,,,,
862,simple,AMG012,"ACEITE DE OLIVA E/V EL GALLO LATA VERDE 200ML",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Aceites,,,,,,,,,,,,0,,,,
863,simple,AMG013,"ACEITE DE TRUFA EL GALLO 250ML",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Aceites,,,,,,,,,,,,0,,,,
864,simple,AMG014,"ACEITE DE OLIVA E/V LA PEDRIZA 1LT",1,0,visible,"Aceite de oliva obtenido directamente de aceitunas, se utiliza en consumos domésticos o en industria alimentaria .Contiene Antioxidantes Naturales. Ayuda a prevenir enfermedades Cardiovasculares","Aceite de oliva obtenido directamente de aceitunas, se utiliza en consumos domésticos o en industria alimentaria .Contiene Antioxidantes Naturales. Ayuda a prevenir enfermedades Cardiovasculares",,,taxable,,1,,,0,1,,,,,1,,,"814,72",Aceites,,,,,,,,,,,,0,,,,
865,simple,AMG015,"ACEITE DE OLIVA E/V LA PEDRIZA 500ML",1,0,visible,"El aceite de oliva extra virgen es una de las estrellas de la llamada dieta mediterránea, considerada por muchos expertos la forma más saludable de alimentarse para la longevidad.","El aceite de oliva extra virgen es una de las estrellas de la llamada dieta mediterránea, considerada por muchos expertos la forma más saludable de alimentarse para la longevidad.",,,taxable,,1,,,0,1,,,,,1,,,"449,69",Aceites,,,,,,,,,,,,0,,,,
866,simple,AMG016,"ACEITE DE OLIVA E/V RESERVA EL GALLO 500ML",1,0,visible,"El aceite de oliva extra virgen es una de las estrellas de la llamada dieta mediterránea, considerada por muchos expertos la forma más saludable de alimentarse para la longevidad.","El aceite de oliva extra virgen es una de las estrellas de la llamada dieta mediterránea, considerada por muchos expertos la forma más saludable de alimentarse para la longevidad.",,,taxable,,1,,,0,1,,,,,1,,,,Aceites,,,,,,,,,,,,0,,,,
867,simple,AMG017,"ACEITE DE OLIVA EL GALLO LATA ROJA 500ML",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Aceites,,,,,,,,,,,,0,,,,
868,simple,AMG018,"ACEITE DE OLIVA EL MAR 250ML",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Aceites,,,,,,,,,,,,0,,,,
869,simple,AMG019,"ACEITE DE OLIVA EL MAR 500ML",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Aceites,,,,,,,,,,,,0,,,,
870,simple,AMG020,"ACEITE DE OLIVA E/V CAMPOS DE SANAA 500ML",1,0,visible,"El aceite de oliva campos de sanaa origen España, es el aceite natural extraído de las aceitunas, el fruto del olivo. Alrededor del 14% del aceite es grasa saturada, mientras que el 11% es poliinsaturada, como los ácidos grasos omega-6 y omega-3. Además de sus beneficiosos ácidos grasos, contiene modestas cantidades de vitaminas E y K.Está cargado de potentes antioxidantes.","El aceite de oliva campos de sanaa origen España, es el aceite natural extraído de las aceitunas, el fruto del olivo. Alrededor del 14% del aceite es grasa saturada, mientras que el 11% es poliinsaturada, como los ácidos grasos omega-6 y omega-3. Además de sus beneficiosos ácidos grasos, contiene modestas cantidades de vitaminas E y K.Está cargado de potentes antioxidantes.",,,taxable,,1,,,0,1,,,,,1,,,,Aceites,,,,,,,,,,,,0,,,,
871,simple,AMG021,"ACEITE DE OLIVA E/V ESCOHAL 500ML",1,0,visible,"El aceite de oliva extra virgen es una de las estrellas de la llamada dieta mediterránea, considerada por muchos expertos la forma más saludable de alimentarse para la longevidad.","El aceite de oliva extra virgen es una de las estrellas de la llamada dieta mediterránea, considerada por muchos expertos la forma más saludable de alimentarse para la longevidad.",,,taxable,,1,,,0,1,,,,,1,,,,Aceites,,,,,,,,,,,,0,,,,
872,simple,AMG023,"ACEITE SUPER OLEINA DE PALMA 1LT",1,0,visible,"Palma Oleína es un aceite comestible que ofrece numerosos beneficios. Es una fuente de ácidos grasos saturados y monoinsaturados. Por lo tanto, ayuda a regular los niveles de colesterol y lipoproteínas. Además, tiene propiedades antioxidantes y contiene vitamina E","Palma Oleína es un aceite comestible que ofrece numerosos beneficios. Es una fuente de ácidos grasos saturados y monoinsaturados. Por lo tanto, ayuda a regular los niveles de colesterol y lipoproteínas. Además, tiene propiedades antioxidantes y contiene vitamina E",,,taxable,,1,,,0,1,,,,,1,,,"132,3",Aceites,,,,,,,,,,,,0,,,,
873,simple,AMG024,"MARGARINA HOJALDRADA ARTIS 2KG",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,0,,,,
874,simple,AMG025,"MANTECA CHEF 10KG",1,0,visible,"La manteca vegetal es un producto ampliamente utilizado en la industria alimentaria como substituto de la manteca animal.","La manteca vegetal es un producto ampliamente utilizado en la industria alimentaria como substituto de la manteca animal.",,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,0,,,,
875,simple,AMG027,"MARGARINA HOJALDRADA HOLJAPAN 2KG",1,0,visible,"Mantiene su consistencia firme, facilitando el laminado. Perfecta combinación de aromas para la elaboración de todo tipo de productos hojaldrados.","Mantiene su consistencia firme, facilitando el laminado. Perfecta combinación de aromas para la elaboración de todo tipo de productos hojaldrados.",,,taxable,,1,,,0,1,,,,,1,,,"393,25",Panadería,,,,,,,,,,,,0,,,,
876,simple,AMG028,"MARGARINA C/S CHEF 5KG",1,0,visible,"Son vegetales y están concebidas de manera que se parezcan lo más posible a la mantequilla","Son vegetales y están concebidas de manera que se parezcan lo más posible a la mantequilla",,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,0,,,,
877,simple,AMG029,"MARGARINA S/S CHEF 5KG",1,0,visible,"Son vegetales y están concebidas de manera que se parezcan lo más posible a la mantequilla","Son vegetales y están concebidas de manera que se parezcan lo más posible a la mantequilla",,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,0,,,,
878,simple,AMG030,"MARGARINA PANADERA BAJA EN SAL KG",1,0,visible,"Son vegetales y están concebidas de manera que se parezcan lo más posible a la mantequilla","Son vegetales y están concebidas de manera que se parezcan lo más posible a la mantequilla",,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,0,,,,
879,simple,AMG031,"MANTECA TRESCO LTE 15KG",1,0,visible,"La manteca vegetal es un producto ampliamente utilizado en la industria alimentaria como substituto de la manteca animal.","La manteca vegetal es un producto ampliamente utilizado en la industria alimentaria como substituto de la manteca animal.",,,taxable,,1,,,0,1,,,,,1,,,"1886,74",Panadería,,,,,,,,,,,,0,,,,
880,simple,AMG032,"Aceite de Girasol Turna 900GR",1,0,visible,"Aceite de origen totalmente vegetal rico en grasas poliinsaturadas omega 3 y omega 6.","Aceite de origen totalmente vegetal rico en grasas poliinsaturadas omega 3 y omega 6.",,,taxable,,1,,,0,1,,,,,1,,,"130,47",Aceites,,,,,,,,,,,,0,,,,
881,simple,AMG033,"ACEITE DE COCO AFRUSUR 500GRS",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Aceites,,,,,,,,,,,,0,,,,
882,simple,AMG034,"ACEITE DE COCO AFRUSUR 1LT",1,0,visible,"Producto 100% prensado en frío, permite diversas preparaciones saludables, conservando las propiedades del coco.","Producto 100% prensado en frío, permite diversas preparaciones saludables, conservando las propiedades del coco.",,,taxable,,1,,,0,1,,,,,1,,,,Aceites,,,,,,,,,,,,0,,,,
883,simple,AMG035,"MARGARINA HOJALDRADA HOLJAPAN 500GR",1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,0,,,,
884,simple,BPA001,"BLONDA BLANCA 10"" 8UND",1,0,visible,"Decoración. Blonda de papel redonda para tortas.","Decoración. Blonda de papel redonda para tortas.",,,taxable,,1,,,0,1,,,,,1,,,"41,78",Repostería,,,,,,,,,,,,0,,,,
